iso3,label,sublabel,latitude,longitude
IDN,Carita,,-6.31703996658,105.837272644
IDN,Celong,,-6.91584014893,109.934539795
IDN,Cemara,,-6.06462001801,107.416381836
IDN,Cemara,,-8.89105033875,116.50705719
IDN,Cempae,,-4.00274991989,119.628372192
IDN,Citemu,,-6.76556015015,108.600799561
IDN,Cituis,,-6.03292989731,106.577537537
IDN,Ciwaru,,-7.18665981293,106.454681396
IDN,Criwik,,-7.75827980042,109.472167969
IDN,Daruba,,2.04479002953,128.360946655
IDN,Demaan,,-6.59773015976,110.656318665
IDN,Dodepo,,0.356299996376,123.919578552
IDN,Dompas,,1.34334003925,102.157752991
IDN,Dulupi,,0.510410010815,122.450508118
IDN,Fandoi,,-1.1861499548,136.083023071
IDN,Gesing,,-8.10781955719,110.468238831
IDN,Guring,,-5.5842499733,104.554870605
IDN,Hamadi,,-2.56383991241,140.716415405
IDN,Jetis ,,-7.71550989151,109.36933136
IDN,Juanda,,-7.40489006042,112.810119629
IDN,Kajang,,-5.32711982727,120.363891602
IDN,Kamaru,,-5.1780500412,123.06627655
IDN,Kijang,,0.852219998837,104.611129761
IDN,Klatak,,-8.26984024048,111.769920349
IDN,Kluwut,,-6.87418985367,108.920021057
IDN,Kranji,,-6.87580013275,112.385879517
IDN,Kronjo,,-6.05393981934,106.427558899
IDN,Kunjir,,-5.83513021469,105.646118164
IDN,Labean,,-0.110820002854,119.827522278
IDN,Labuan,,-6.37186002731,105.822128296
IDN,Lamteh,,5.5471200943,95.2539978027
IDN,Lasolo,,-3.48639011383,122.273490906
IDN,Lemito,,0.52529001236,121.646461487
IDN,Lemong,,-4.96298980713,103.690826416
IDN,Lirung,,3.93747997284,126.693588257
IDN,Lonrae,,-4.54196977615,120.385719299
IDN,Lontar,,-6.04052019119,106.45880127
IDN,Malili,,-2.67184996605,121.040260315
IDN,Marisa,,0.447019994259,121.940551758
IDN,Masohi,,-3.29664993286,128.953613281
IDN,Meskom,,1.55279004574,102.019561768
IDN,Muncar,,-8.44377040863,114.34500885
IDN,Muntok,,-2.07154989243,105.16153717
IDN,Ogotua,,0.957019984722,120.254386902
IDN,Paceng,,-6.90413999557,112.490608215
IDN,Padang,,-1.63874995708,108.952911377
IDN,Paiton,,-7.70635986328,113.523178101
IDN,Palang,,-6.9011797905,112.142700195
IDN,Palipi,,-3.37695002556,118.845832825
IDN,Pancer,,-8.61742973328,114.086158752
IDN,Petapa,,-0.775600016117,120.134902954
IDN,Pontap,,-2.98877000809,120.207901001
IDN,Popudu,,0.373809993267,124.033859253
IDN,Puncel,,-6.4195098877,110.975357056
IDN,Rangai,,-5.52670001984,105.35308075
IDN,Rigaih,,4.66306018829,95.556312561
IDN,Sadeng,,-8.19141960144,110.799430847
IDN,Sambai,,2.63113999367,96.1703033447
IDN,Sarang,,-6.7375202179,111.671737671
IDN,Sedari,,-5.96201992035,107.306617737
IDN,Selili,,-0.510940015316,117.157546997
IDN,Serang,,-8.3299703598,112.222091675
IDN,Sofifi,,0.734780013561,127.552772522
IDN,Sorkam,,1.87724995613,98.5628433228
IDN,Sorong,,-0.878660023212,131.254882812
IDN,Tabulo,,0.479019999504,122.133033752
IDN,Tawang,,-6.9166097641,110.050003052
IDN,Tehoru,,-3.35710000992,129.527297974
IDN,Tobelo,,1.71268999577,128.016921997
IDN,Trisik,,-7.97207021713,110.189910889
IDN,Tutulo,,0.490330010653,122.303977966
IDN,Wainin,,-1.98477995396,125.898902893
IDN,Wedung,,-6.7937297821,110.61517334
IDN,Wersar,,-1.47547996044,131.972991943
IDN,Adijaya,,-4.12231016159,133.366043091
IDN,Amurang,,1.1869699955,124.56086731
IDN,Api-Api,,-1.30845999718,100.512619019
IDN,Api-Api,,-0.472400009632,117.154510498
IDN,Atapupu,,-8.98696994781,124.868881226
IDN,Babalan,,-6.72505998611,110.608253479
IDN,Banggae,,-3.56665992737,118.94467926
IDN,Batuang,,-1.0540599823,100.412002563
IDN,Belawan,,3.78414011002,98.7127685547
IDN,Bintuni,,-2.11732006073,133.531265259
IDN,Brumbun,,-8.26251983643,111.835090637
IDN,Bualemo,,-0.578279972076,123.088401794
IDN,Cijeruk,,-7.70452022552,107.836799622
IDN,Cilacap,,-7.72592020035,109.023017883
IDN,Cisolok,,-6.95312023163,106.441017151
IDN,Condong,,-6.66747999191,108.542678833
IDN,Gantung,,-2.96913003922,108.172981262
IDN,Genteng,,-6.25136995316,107.919631958
IDN,Gentuma,,0.932089984417,123.037467957
IDN,Herlang,,-5.53638982773,120.266540527
IDN,Ilomata,,0.514959990978,122.660743713
IDN,Inengo ,,0.468930006027,123.105453491
IDN,Jambean,,-6.86714982986,109.644142151
IDN,Jangkar,,-7.71796989441,114.207443237
IDN,Jayanti,,-7.49896001816,107.386657715
IDN,Jeunieb,,5.19817018509,96.5073471069
IDN,Jungkat,,0.0432300008833,109.21975708
IDN,Kajuara,,-5.0629901886,120.292526245
IDN,Kareung,,5.29436016083,95.2311401367
IDN,Katapop,,-1.12525999546,131.226821899
IDN,Kayuadi,,-6.84341001511,120.793296814
IDN,Kemiren,,-7.74209976196,109.009986877
IDN,Kendari,,-3.98143005371,122.5727005
IDN,Konaang,,-8.27449989319,111.454017639
IDN,Kusamba,,-8.56293964386,115.454177856
IDN,Labuang,,-5.01013994217,119.5704422
IDN,Lampulo,,5.58542013168,95.3184661865
IDN,Lantora,,-3.43235993385,119.33946228
IDN,Latiung,,2.34409999847,96.4677734375
IDN,Layeuen,,5.34663009644,95.2414398193
IDN,Leihitu,,-3.66513991356,127.952148438
IDN,Lohgung,,-6.89715003967,112.170722961
IDN,Malenge,,-0.270819991827,122.054458618
IDN,Merauke,,-8.47926998138,140.379562378
IDN,Mlonggo,,-6.52724981308,110.68245697
IDN,Nunukan,,4.14211988449,117.643676758
IDN,Ogotion,,0.488429993391,120.717468262
IDN,Paguat ,,0.487320005894,122.112121582
IDN,Paotere,,-5.11062002182,119.419151306
IDN,Paseban,,-8.32318973541,113.336509705
IDN,Perupuk,,3.28306007385,99.5130767822
IDN,Peudada,,5.20382976532,96.5839920044
IDN,Sancang,,-7.73866987228,107.885528564
IDN,Sangsit,,-8.0784702301,115.13092804
IDN,Sapeken,,-6.96184015274,115.912918091
IDN,Sawarna,,-6.98835992813,106.309356689
IDN,Sayoang,,-0.62783998251,127.603973389
IDN,Sebatik,,4.16071987152,117.902236938
IDN,Sedanau,,3.78748011589,108.02961731
IDN,Selakau,,1.05717003345,108.972160339
IDN,Semudun,,0.449279993773,108.939468384
IDN,Senaken,,-1.88532996178,116.268707275
IDN,Sibolga,,1.71979999542,98.7956924438
IDN,Sikakap,,-2.77504992485,100.200073242
IDN,Sinaboi,,2.28864002228,101.021682739
IDN,Sirombu,,0.942110002041,97.4102172852
IDN,Sodohoa,,-3.97098994255,122.572250366
IDN,Soroadu,,-8.67978954315,118.429908752
IDN,Surade ,,-7.39794015884,106.513633728
IDN,Tapadaa,,0.483579993248,122.216827393
IDN,Teladas,,-4.34692001343,105.793281555
IDN,Ternate,,0.767409980297,127.377632141
IDN,Tonbasi,,-4.81918001175,122.328720093
IDN,Tubanan,,-6.43999004364,110.760650635
IDN,Tumumpa,,1.52337002754,124.842010498
IDN,Ulo-Ulo,,-3.38432002068,120.403762817
IDN,Ulujami,,-6.80572986603,109.527511597
IDN,Waropen,,-2.70310997963,136.070404053
IDN,Wawaran,,-8.2653799057,111.200248718
IDN,Air Rami,,-2.58799004555,101.112327576
IDN,Ambunten,,-6.8868098259,113.737052917
IDN,Argopeni,,-7.73226976395,109.391921997
IDN,Bandaran,,-7.21754980087,113.393669128
IDN,Barelang,,0.976580023766,104.05606842
IDN,Barigaan,,-7.66992998123,113.960960388
IDN,Baturube,,-1.76346004009,121.80267334
IDN,Batusuya,,-0.412620007992,119.763397217
IDN,Bawasalo,,-4.63560009003,119.554260254
IDN,Bentenge,,-5.56032991409,120.196136475
IDN,Binangun,,-6.6498298645,111.466567993
IDN,Blanakan,,-6.27038002014,107.663146973
IDN,Bonepute,,-3.64123010635,120.411697388
IDN,Brondong,,-6.86971998215,112.293609619
IDN,Bulurejo,,-8.33300971985,112.967880249
IDN,Cendanae,,-3.98064994812,120.349029541
IDN,Cibareno,,-6.97106981277,106.392936707
IDN,Cikeusik,,-6.83825016022,105.882530212
IDN,Cikidang,,-7.68332004547,108.671722412
IDN,Ciparage,,-6.1601099968,107.490699768
IDN,Cirewang,,-6.20938014984,107.782066345
IDN,Cot Jaja,,5.34331989288,96.0126190186
IDN,Diapatih,,1.0736900568,121.730659485
IDN,Donggala,,-0.662800014019,119.741317749
IDN,Gerangan,,-8.25856018066,111.840202332
IDN,Hantipan,,-2.21124005318,112.748008728
IDN,Jangkang,,1.57002997398,102.174232483
IDN,Kabaruan,,3.83441996574,126.794197083
IDN,Kalianda,,-5.74210977554,105.589149475
IDN,Kalibaru,,-6.10421991348,106.920288086
IDN,Kalibone,,-4.81220006943,119.49887085
IDN,Kasenden,,-6.69364976883,108.559837341
IDN,Ketapang,,-8.15738010406,114.396980286
IDN,Ketapang,,-6.04694986343,106.505661011
IDN,Ketapang,,-5.77110004425,105.795448303
IDN,Ketapang,,-6.89170980453,113.280517578
IDN,Ketapang,,-6.86547994614,109.369491577
IDN,Ketapang,,-7.7479801178,113.179252625
IDN,Klademak,,-0.883949995041,131.262893677
IDN,Kolodane,,-1.99022996426,121.337867737
IDN,Krakahan,,-6.84792995453,108.891830444
IDN,Kwandang,,0.85342001915,122.897476196
IDN,Larangan,,-6.86261987686,109.193603516
IDN,Lengkong,,-7.69312000275,109.067520142
IDN,Likupang,,1.6741900444,125.059700012
IDN,Masarete,,-3.38203001022,127.12613678
IDN,Mayangan,,-7.72835016251,113.224708557
IDN,Pagimana,,-0.792190015316,122.646972656
IDN,Pajalele,,-3.52413010597,119.495307922
IDN,Pal Jaya,,-6.0886797905,106.995033264
IDN,Panggung,,-6.67902994156,110.636039734
IDN,Paranggi,,-0.470219999552,120.064041138
IDN,Pariaman,,-0.622870028019,100.117683411
IDN,Pasauran,,-6.23256015778,105.831962585
IDN,Paupanda,,-8.85501003265,121.638267517
IDN,Pecangan,,-6.69516992569,111.235107422
IDN,Pesaguan,,-2.03422999382,110.121948242
IDN,Polejiwa,,-4.4840798378,119.596061707
IDN,Potongan,,2.4777200222,96.3837203979
IDN,Rajawali,,-5.110060215,119.424491882
IDN,Salahutu,,-3.58853006363,128.331619263
IDN,Salibabu,,3.87284994125,126.686279297
IDN,Sangatta,,0.488290011883,117.605781555
IDN,Sanggeng,,-0.873290002346,134.06072998
IDN,Serangan,,-8.72733020782,115.227340698
IDN,Sui Raya,,0.592310011387,108.930549622
IDN,Sukadana,,-1.24214994907,109.94985199
IDN,Sungsang,,-2.36613988876,104.890678406
IDN,Tamperan,,-8.22655010223,111.074119568
IDN,Tejakula,,-8.12851047516,115.358398438
IDN,Torobulu,,-4.44424009323,122.452880859
IDN,Ulunambo,,-3.56481003761,123.134910583
IDN,Watu Ulo,,-8.42477989197,113.561561584
IDN,Waworada,,-8.71160984039,118.81867981
IDN,Way Muli,,-5.69723987579,105.559921265
IDN,Wonokaka,,-9.74954986572,119.447807312
IDN,Air Napal,,-3.58464002609,102.125259399
IDN,Balambang,,-3.08909010887,120.258407593
IDN,Bandealit,,-8.43142986298,113.554367065
IDN,Bandengan,,-6.7653298378,108.600341797
IDN,Banyuasih,,-6.63433980942,105.61190033
IDN,Banyutowo,,-6.45917987823,111.04875946
IDN,Batu Itam,,3.25190997124,97.2110595703
IDN,Batulicin,,-3.42394995689,116.010948181
IDN,Bengkalis,,1.48561000824,102.081871033
IDN,Bengkunat,,-5.63392019272,104.307136536
IDN,Binuangen,,-6.83841991425,105.88368988
IDN,Borombong,,-5.2043800354,119.382759094
