s2id,latitude,longitude,label,sublabel,iso3
3177b0f3,10.51886334,108.9707798,vnm_202,,VNM
3177b08d,10.51936316,108.975849,vnm_203,,VNM
3177b0f1,10.52076919,108.9657131,vnm_204,,VNM
3177b089,10.5234022,108.9821587,vnm_205,,VNM
3177b0f7,10.5235741,108.9657085,vnm_206,,VNM
3177b08b,10.52382057,108.9759344,vnm_207,,VNM
3177b0f5,10.52417724,108.9718823,vnm_208,,VNM
3177b063,10.5274204,108.9821386,vnm_209,,VNM
3177b061,10.52772042,108.9756945,vnm_210,,VNM
3177b05f,10.52789819,108.9721545,vnm_211,,VNM
3177b05d,10.53390219,108.9711317,vnm_212,,VNM
3177b067,10.53411363,108.9755418,vnm_213,,VNM
3177b199,10.53760975,108.9221814,vnm_214,,VNM
3177b045,10.53970599,108.9640758,vnm_215,,VNM
3177b04f,10.54011219,108.9597097,vnm_216,,VNM
3175bc41,10.54439441,107.5460823,Bình Châu Fishing Port,,VNM
3177b049,10.54515882,108.9610866,vnm_218,,VNM
3177b047,10.54573235,108.9636569,vnm_219,,VNM
3177b039,10.55120629,108.9632142,vnm_220,,VNM
3177b037,10.5519048,108.9615434,vnm_221,,VNM
3175cf5b,10.65044831,107.7770924,vnm_226,,VNM
3175cf4f,10.65246597,107.7751899,vnm_227,,VNM
3175cf45,10.65462851,107.7758731,La Gi Fishing Port,,VNM
3175cf47,10.65965242,107.7767025,vnm_229,,VNM
31753ac3,10.67862939,106.7538686,vnm_230,,VNM
3175d687,10.7052114,107.9982857,vnm_233,,VNM
317683a9,10.92041923,108.1028173,Phan Thiet Fishing Port,,VNM
3176837b,10.9306896,108.1360389,Phu Hai Fishing Port,,VNM
31768fb7,10.93398654,108.277017,vnm_237,,VNM
31768fb5,10.93403097,108.2798125,vnm_238,,VNM
3176c225,11.14433276,108.5333636,vnm_240,,VNM
3176c229,11.15115792,108.5257815,vnm_243,,VNM
3176c3ad,11.15813718,108.560328,vnm_246,,VNM
3176c3af,11.16611133,108.563046,Phan Ri Cua Fishing Port,,VNM
3176dc23,11.16823881,108.702769,vnm_248,,VNM
3176c3a5,11.1692855,108.5623652,vnm_249,,VNM
3176c337,11.17364072,108.6098607,vnm_250,,VNM
3176dc17,11.17373014,108.6981535,vnm_251,,VNM
3176c335,11.17417206,108.6124534,vnm_252,,VNM
3176dc1b,11.1771491,108.7013116,vnm_253,,VNM
3176c34b,11.1771824,108.6126458,vnm_254,,VNM
3176c349,11.17719027,108.6102958,vnm_255,,VNM
3176dc11,11.17781939,108.6983858,vnm_256,,VNM
3176dc13,11.17918386,108.6932128,vnm_257,,VNM
3176dc0d,11.18183586,108.6924171,vnm_258,,VNM
3176d915,11.21340872,108.7392763,vnm_260,,VNM
3176d917,11.21344455,108.7434064,vnm_261,,VNM
3176d913,11.21817693,108.7402567,vnm_262,,VNM
3176d911,11.2183845,108.7437065,vnm_263,,VNM
31772771,11.22035858,108.8225057,vnm_264,,VNM
3176d90f,11.2216786,108.7436394,vnm_265,,VNM
31772777,11.22176106,108.8235891,vnm_266,,VNM
3176d90d,11.22350483,108.7393513,vnm_267,,VNM
31772779,11.22386484,108.8176077,vnm_268,,VNM
3176d9a7,11.23486609,108.7474757,vnm_271,,VNM
3176d9a9,11.23561828,108.7494989,vnm_272,,VNM
3176d9a5,11.23864289,108.747383,vnm_273,,VNM
3176d9af,11.23967013,108.7493997,vnm_274,,VNM
31772f27,11.30599775,108.9159731,vnm_277,,VNM
31772f29,11.30611348,108.913419,vnm_278,,VNM
3176d7cf,11.30742651,108.7910867,vnm_279,,VNM
31772ed7,11.30932991,108.913725,vnm_280,,VNM
31772ed9,11.30983057,108.9159926,vnm_281,,VNM
3176d7cb,11.31263909,108.789449,vnm_282,,VNM
3176d7cd,11.3127065,108.7902324,vnm_283,,VNM
31772937,11.32803632,108.8924848,vnm_285,,VNM
31772939,11.32936518,108.8877039,vnm_286,,VNM
3177293f,11.32998857,108.8832414,vnm_287,,VNM
31772941,11.3327193,108.8838209,vnm_288,,VNM
31772947,11.33287548,108.8874781,vnm_289,,VNM
31772945,11.33869325,108.8855287,vnm_290,,VNM
31772943,11.34063303,108.8838727,vnm_291,,VNM
3177295d,11.34364231,108.8841845,vnm_292,,VNM
3177295b,11.3441536,108.8861221,Cà Ná Fishing Port,,VNM
31773205,11.35326799,109.0067227,vnm_294,,VNM
3170ce43,11.5422269,109.0283498,vnm_300,,VNM
3170ce47,11.54592524,109.0248958,Đông Hải Fishing Port,,VNM
3170c88f,11.5813101,109.1330835,Mỹ Tân Fishing Port,,VNM
3170cf77,11.59129985,109.0488252,Ninh Chữ Fishing Port,,VNM
3170cf79,11.5923382,109.0479585,vnm_304,,VNM
3170ed01,11.90191007,109.1418171,Đá Bạc Fishing Port,,VNM
3170eda9,11.90906094,109.1355818,vnm_306,,VNM
317060e9,12.17741143,109.220385,vnm_309,,VNM
317060eb,12.17855272,109.2148866,vnm_310,,VNM
317060c3,12.18101126,109.2201564,vnm_311,,VNM
317060c1,12.18225254,109.2151621,vnm_312,,VNM
3170638d,12.18498771,109.3089088,vnm_313,,VNM
317060c5,12.18722302,109.2183885,vnm_314,,VNM
317060c7,12.18734306,109.2137294,vnm_315,,VNM
317060b9,12.18873347,109.2106694,vnm_316,,VNM
317060b7,12.19173765,109.2091746,vnm_317,,VNM
317060c9,12.1918979,109.2168879,vnm_318,,VNM
317060cf,12.19200952,109.217955,vnm_319,,VNM
317060b1,12.19569972,109.2022441,vnm_320,,VNM
317060ad,12.19986398,109.196996,Hòn Rớ Fishing Port,,VNM
317060b3,12.20040055,109.2007108,vnm_322,,VNM
31706753,12.20285762,109.1960798,vnm_323,,VNM
31706721,12.22004855,109.2312481,vnm_324,,VNM
31706723,12.22007231,109.2286389,vnm_325,,VNM
3170671f,12.22227568,109.2307826,vnm_326,,VNM
317069cd,12.33630442,109.2044056,Vĩnh Lương Fishing Port,,VNM
31701613,12.56433038,109.2101349,vnm_332,,VNM
31701643,12.57692152,109.2204259,Ninh Hai Fishing Port,,VNM
31700fad,12.58274249,109.4142228,vnm_341,,VNM
31700fb3,12.58295944,109.4134384,vnm_342,,VNM
3170051f,12.66744029,109.4058516,vnm_345,,VNM
317004e1,12.66920577,109.4065695,vnm_346,,VNM
3170191b,12.69661918,109.2433234,Quang Hoi Fishing Port,,VNM
31701919,12.69839934,109.2429711,vnm_348,,VNM
316fe2c5,12.83390995,109.364683,Dai Lanh fishing port,,VNM
316ffc8d,12.86910086,109.4150559,vnm_351,,VNM
316ffa51,12.93838557,109.4344898,vnm_354,,VNM
316ffa5b,12.94359741,109.4355347,vnm_355,,VNM
316ffa43,12.9486763,109.4389535,vnm_356,,VNM
316ffa5d,12.94927424,109.4342052,vnm_357,,VNM
316ffaf5,12.94996392,109.4220501,vnm_358,,VNM
316ffa5f,12.95102175,109.4298311,vnm_359,,VNM
316ffaf3,12.95275623,109.4185933,Phú Lạc Fishing Port,,VNM
316ffa8d,12.95374397,109.4182395,vnm_361,,VNM
316ffa61,12.95383936,109.4287141,vnm_362,,VNM
316ffa67,12.95445768,109.4339567,vnm_363,,VNM
316ffa8b,12.95470703,109.4232779,vnm_364,,VNM
316ffa93,12.95854801,109.4133996,vnm_365,,VNM
316ffa91,12.95984762,109.4127082,vnm_366,,VNM
316ff009,12.98169513,109.3941367,vnm_367,,VNM
316ff00f,12.98519025,109.392379,vnm_368,,VNM
316ff011,12.98985699,109.3925052,vnm_369,,VNM
316fedd5,13.07427015,109.333149,vnm_370,,VNM
316fedd3,13.07708334,109.3333328,Đông Tác Fishing Port,,VNM
316fedcd,13.08135839,109.3321843,vnm_372,,VNM
316fec35,13.08910355,109.3272358,vnm_373,,VNM
316fec37,13.08920253,109.3234346,vnm_374,,VNM
316f99e9,13.35255061,109.2634091,Tien Chau Fishing Port,,VNM
316f9f2f,13.44038358,109.2248836,Dan Phuoc Fishing Port,,VNM
316f9f25,13.44336212,109.2264536,vnm_378,,VNM
316f75bf,13.54375934,109.2545715,vnm_379,,VNM
316f6c69,13.76422278,109.2522887,vnm_391,,VNM
316f6c6b,13.76479488,109.2543534,vnm_392,,VNM
316f6c6f,13.76837017,109.2510816,vnm_393,,VNM
316f6c6d,13.7699072,109.2560544,vnm_394,,VNM
316f6c71,13.77361585,109.2485452,vnm_395,,VNM
316f6c7b,13.77392439,109.2466755,Quy Nhon Fishing Port,,VNM
316f6c7d,13.7759467,109.2408206,vnm_397,,VNM
316f6c85,13.77862267,109.2256328,vnm_398,,VNM
316f6b63,13.7872533,109.222218,vnm_399,,VNM
316f49ef,14.12656692,109.2041789,De Gi Fishing Port,,VNM
3168c24d,14.558831,109.0615559,vnm_401,,VNM
3168c22f,14.56298101,109.0833681,vnm_402,,VNM
3168c249,14.5631468,109.0639732,vnm_403,,VNM
3168c24f,14.56453804,109.0630631,vnm_404,,VNM
3168c225,14.56690612,109.0837509,vnm_405,,VNM
3168c247,14.56694184,109.0638984,vnm_406,,VNM
3168c227,14.56701046,109.0883986,vnm_407,,VNM
3168c23b,14.56790358,109.0787797,Tam Quan Fishing Port,,VNM
3168c245,14.56858175,109.062062,vnm_409,,VNM
3168c243,14.57191226,109.0619558,vnm_410,,VNM
3168c221,14.57216442,109.0887705,vnm_411,,VNM
3168c223,14.57237287,109.0829787,vnm_412,,VNM
3168c23d,14.57271388,109.0791032,vnm_413,,VNM
3168c23f,14.57285718,109.0723231,vnm_414,,VNM
3168c241,14.57415282,109.0650019,vnm_415,,VNM
3168c217,14.57582186,109.0792745,vnm_416,,VNM
3168c219,14.57647572,109.0838864,vnm_417,,VNM
3168c26b,14.57736272,109.0666189,vnm_418,,VNM
3168c215,14.57767105,109.0709951,vnm_419,,VNM
3168c21f,14.5778319,109.087922,vnm_420,,VNM
3168c21b,14.58246959,109.0844259,vnm_421,,VNM
3168e947,14.67292077,109.0710249,Sa Huỳnh Fishing Port,,VNM
3168fa7d,14.83153354,108.9913654,My A Fishing Port,,VNM
31685217,15.13038125,108.8905331,vnm_424,,VNM
31685219,15.13145537,108.8922413,vnm_425,,VNM
3168521b,15.13805736,108.8954364,vnm_426,,VNM
31685205,15.14056138,108.8943225,vnm_427,,VNM
31684ef5,15.19617609,108.9289776,vnm_430,,VNM
31684ef1,15.20036956,108.9346713,vnm_432,,VNM
31684ef3,15.20121863,108.9298182,vnm_433,,VNM
31684e8d,15.20176667,108.925541,vnm_434,,VNM
31684c2f,15.20184208,108.8954353,vnm_435,,VNM
31684e85,15.20283854,108.912464,vnm_436,,VNM
31684eef,15.20416475,108.9348376,vnm_437,,VNM
31684ee5,15.20450392,108.9411732,vnm_439,,VNM
31684e93,15.20611628,108.9229736,vnm_440,,VNM
31684c31,15.20623519,108.8892838,vnm_441,,VNM
31684c3b,15.20674825,108.8892171,Tịnh Hòa Fishing Port,,VNM
31684c25,15.20820656,108.8933959,vnm_444,,VNM
31684e91,15.20919152,108.9178484,vnm_445,,VNM
31684c27,15.20966056,108.902004,Tinh Ky Fishing Port,,VNM
31684e9d,15.21059927,108.9028705,vnm_447,,VNM
31684e9f,15.21172121,108.9030265,vnm_448,,VNM
31684e97,15.21189718,108.9158255,vnm_449,,VNM
31684c21,15.21282358,108.9025011,vnm_450,,VNM
31684e99,15.21369205,108.9140644,vnm_451,,VNM
31684ea1,15.21676672,108.9077681,Fishing Port 19/5,,VNM
31684ea3,15.2178432,108.9124208,Sa Kỳ Fishing Port,,VNM
31684ebd,15.21984971,108.9148448,vnm_454,,VNM
31684949,15.2462682,108.9220442,vnm_455,,VNM
31684947,15.24968107,108.9219486,vnm_456,,VNM
3168358f,15.34100934,108.8687821,vnm_457,,VNM
31683585,15.34210092,108.8654552,vnm_458,,VNM
31683efd,15.35651581,109.1323007,vnm_459,,VNM
31683ee3,15.35742219,109.1252499,vnm_460,,VNM
31683ee1,15.35891489,109.1203312,vnm_461,,VNM
31683ee7,15.36193194,109.1198819,vnm_462,,VNM
31683efb,15.36225839,109.1320344,vnm_463,,VNM
31683ee5,15.36255072,109.1263728,vnm_464,,VNM
31683ef1,15.36678089,109.1326897,vnm_465,,VNM
31683ef7,15.36747924,109.1369228,vnm_466,,VNM
31683ecf,15.36970551,109.1011493,vnm_467,,VNM
31683ef3,15.3714815,109.1337516,vnm_468,,VNM
31683ef5,15.37176045,109.1367036,vnm_469,,VNM
3169cae5,15.37592104,108.7763234,Sông Trà Bồng Fishing Port,,VNM
31683935,15.37817626,109.0915848,vnm_471,,VNM
31683ecb,15.37835345,109.0940122,vnm_472,,VNM
31683eb5,15.37949176,109.0945285,vnm_473,,VNM
31683e61,15.37964366,109.1414326,vnm_474,,VNM
3168394b,15.38037655,109.0921148,vnm_475,,VNM
31683e63,15.38180177,109.1417752,Ly Son Fishing Port,,VNM
3169cae3,15.38186643,108.7740399,vnm_477,,VNM
3169cb05,15.39528359,108.7686966,vnm_479,,VNM
31683e83,15.39649072,109.1315197,vnm_480,,VNM
31683eab,15.39674126,109.0953488,vnm_481,,VNM
31683ea9,15.39692484,109.1019757,vnm_482,,VNM
31683ea7,15.39742148,109.1066,vnm_483,,VNM
3169cb0f,15.39980545,108.7683542,vnm_484,,VNM
31683c1f,15.40255743,109.113401,vnm_485,,VNM
31683c1d,15.40264747,109.1072635,vnm_486,,VNM
31683c03,15.40311489,109.1019432,vnm_487,,VNM
31683bed,15.42252233,109.0780703,vnm_488,,VNM
31683bf3,15.42261762,109.0818165,vnm_489,,VNM
3169ceef,15.4714317,108.6784216,vnm_490,,VNM
3169cef1,15.47319308,108.6811234,vnm_491,,VNM
3169cef3,15.47355567,108.6831304,Tam Quang Fishing Port,,VNM
3169cf0f,15.47444184,108.6514427,vnm_493,,VNM
3169cef5,15.47973374,108.6844899,vnm_494,,VNM
31420cff,15.86586758,108.3845188,vnm_497,,VNM
31420cfd,15.86720663,108.3872536,vnm_498,,VNM
31420d05,15.87759817,108.3876312,vnm_499,,VNM
31426e75,15.92826031,108.5270173,vnm_500,,VNM
31426c35,15.95259703,108.5022415,vnm_501,,VNM
31426c37,15.95706932,108.5000348,vnm_502,,VNM
3142181f,16.09087574,108.2368385,vnm_503,,VNM
3142181d,16.09452925,108.2363934,vnm_504,,VNM
314217f7,16.09547644,108.2380423,vnm_505,,VNM
314217dd,16.09627335,108.2660704,vnm_506,,VNM
314217f9,16.09926596,108.2393099,Tho Quang Fishing Port,,VNM
314217e7,16.09934921,108.2586115,vnm_508,,VNM
31421803,16.10016214,108.2367111,vnm_509,,VNM
31421801,16.10396444,108.2370534,vnm_510,,VNM
314217ff,16.10411227,108.2412068,vnm_511,,VNM
31423d55,16.10946658,108.2391905,vnm_512,,VNM
314222ab,16.10980253,108.2347982,vnm_513,,VNM
314222a9,16.11120118,108.2291276,vnm_514,,VNM
314222a7,16.1123776,108.2234511,vnm_515,,VNM
314222a1,16.11382558,108.2174879,vnm_516,,VNM
3142229f,16.11491267,108.2125491,vnm_517,,VNM
31422299,16.11652857,108.2111134,vnm_518,,VNM
3142229b,16.11944504,108.2058188,vnm_519,,VNM
31422291,16.12408134,108.2070862,vnm_520,,VNM
31422297,16.12605925,108.2106352,vnm_521,,VNM
31422295,16.12886731,108.2118132,vnm_522,,VNM
31422293,16.12925636,108.2066359,vnm_523,,VNM
314222bf,16.1300329,108.2151873,vnm_524,,VNM
314222c1,16.13508502,108.2171824,vnm_525,,VNM
314222eb,16.13574685,108.2122448,vnm_526,,VNM
314222c7,16.13575149,108.2208036,vnm_527,,VNM
314222c5,16.14126655,108.2226062,vnm_528,,VNM
314222db,16.14488273,108.223387,vnm_529,,VNM
31422379,16.19375002,108.1924796,vnm_530,,VNM
31422383,16.19484756,108.1867923,vnm_531,,VNM
31422385,16.19507372,108.181339,vnm_532,,VNM
314756cd,17.46323694,106.6279968,Cảng cá Nhật Lệ,,VNM
3138a1c7,17.69901429,106.4750106,vnm_534,,VNM
3138a1cd,17.70355106,106.48399,vnm_535,,VNM
3138a1cf,17.70423994,106.4798443,vnm_536,,VNM
31389c9b,17.87535258,106.4491281,vnm_538,,VNM
3138829b,17.9305026,106.5252785,vnm_539,,VNM
31388291,17.93216945,106.521149,vnm_540,,VNM
31388285,17.9349174,106.5242285,vnm_541,,VNM
3138828f,17.93563064,106.5201871,vnm_542,,VNM
3138828d,17.93715932,106.5152579,Mui Ong Fishing Port,,VNM
31388735,18.06543955,106.4397216,vnm_544,,VNM
313880cb,18.0661623,106.4411127,vnm_545,,VNM
313880b5,18.0672338,106.441413,vnm_546,,VNM
3138874b,18.06964046,106.436669,vnm_547,,VNM
31388749,18.07077868,106.433816,vnm_548,,VNM
31388809,18.08638151,106.3410628,vnm_550,,VNM
31387d51,18.10585498,106.3549112,vnm_551,,VNM
31387d9b,18.10782261,106.4037962,vnm_552,,VNM
31387d99,18.11160988,106.4046143,vnm_553,,VNM
31387d97,18.1137693,106.4074912,vnm_554,,VNM
31387dbd,18.11790076,106.40794,vnm_555,,VNM
3139d31b,18.7589352,105.7501758,Cua Hoi Fishing Port,,VNM
313828a5,18.79064427,105.9600772,vnm_557,,VNM
313828bb,18.79122386,105.9567253,vnm_558,,VNM
3139d4b1,18.80617541,105.7734928,vnm_559,,VNM
3139d43b,18.82855663,105.70175,vnm_560,,VNM
3139d425,18.82866225,105.6994588,vnm_561,,VNM
3139d459,18.82872187,105.7331979,vnm_562,,VNM
3139d45b,18.82872947,105.7263174,vnm_563,,VNM
3139d439,18.82998746,105.7091384,vnm_564,,VNM
3139d447,18.8307826,105.7127383,vnm_565,,VNM
3139d427,18.83091323,105.6912786,vnm_566,,VNM
3139d44f,18.83219906,105.7196945,vnm_567,,VNM
3139d449,18.83325175,105.7140126,vnm_568,,VNM
31377b57,18.99672396,105.6058645,vnm_570,,VNM
31377b51,18.9978211,105.6059527,Lach Van Fishing Port,,VNM
31377b4f,19.00482126,105.6044663,vnm_572,,VNM
31377717,19.10794631,105.7134917,Lach Quen Fishing Port,,VNM
31377719,19.11017372,105.7127302,vnm_576,,VNM
31377723,19.11278263,105.7098782,vnm_577,,VNM
31377727,19.1198995,105.7048428,vnm_578,,VNM
31377513,19.22553951,105.7565836,vnm_589,,VNM
3137751f,19.23201499,105.7376147,vnm_590,,VNM
31377515,19.23252474,105.7536006,vnm_591,,VNM
31377517,19.23260116,105.7513814,vnm_592,,VNM
31377519,19.23381321,105.7434396,vnm_593,,VNM
3137753f,19.2350891,105.7553916,vnm_594,,VNM
31377523,19.23517408,105.7444873,vnm_595,,VNM
3137753d,19.23524662,105.7485255,Quynh Phuong Fishing Port,,VNM
3137a0ff,19.30043955,105.8254075,vnm_597,,VNM
3137a0f1,19.30506993,105.813661,vnm_598,,VNM
3137a0ef,19.30980726,105.8138682,vnm_599,,VNM
3137a0ed,19.31212486,105.809144,vnm_600,,VNM
3137a093,19.31279583,105.804962,vnm_601,,VNM
3137a0e9,19.32024518,105.8125466,vnm_602,,VNM
3137a0c3,19.32184226,105.8125337,vnm_603,,VNM
3137a0d3,19.33949911,105.8187698,vnm_604,,VNM
3137a0cd,19.34019563,105.8169907,vnm_605,,VNM
3137a72d,19.34451162,105.8217067,vnm_607,,VNM
3137a72b,19.34491339,105.8250883,vnm_608,,VNM
3137a48f,19.34683408,105.9312624,vnm_609,,VNM
3137a489,19.3473266,105.9265185,vnm_611,,VNM
3137a463,19.34892335,105.9206078,vnm_613,,VNM
3137a48b,19.35396578,105.9244717,vnm_615,,VNM
3137a461,19.35554762,105.9202485,vnm_616,,VNM
3137a45f,19.36013197,105.9186687,vnm_617,,VNM
3137a45d,19.36106926,105.915968,vnm_618,,VNM
3137a459,19.36426914,105.9181149,vnm_619,,VNM
3137a45b,19.3648339,105.9152924,vnm_620,,VNM
3137a44f,19.37402538,105.9088278,vnm_621,,VNM
3137a44d,19.37832436,105.9090169,vnm_623,,VNM
3137a7a7,19.39243692,105.8142433,vnm_626,,VNM
3137a79f,19.39512507,105.8027574,vnm_627,,VNM
3137a79d,19.3959053,105.7955584,vnm_628,,VNM
3137a783,19.3968038,105.7913904,vnm_629,,VNM
3137a781,19.39725468,105.7867031,vnm_630,,VNM
3137a7a5,19.3983136,105.8144539,vnm_631,,VNM
3137a7af,19.3984566,105.8197872,vnm_632,,VNM
3137a785,19.39872609,105.7910181,vnm_633,,VNM
3137a79b,19.39883555,105.7956633,vnm_634,,VNM
3137a7a3,19.39899355,105.8090062,vnm_635,,VNM
3137a799,19.39933407,105.801667,vnm_636,,VNM
3137a787,19.40070683,105.7869708,vnm_637,,VNM
3137a7b1,19.4024749,105.8196479,vnm_638,,VNM
3137a797,19.40508855,105.8037129,vnm_639,,VNM
3137a789,19.40796158,105.7850285,vnm_640,,VNM
31370827,19.40875289,105.7809066,Lach Bang Fishing Port,,VNM
3137a78b,19.41029532,105.7832291,vnm_642,,VNM
31370821,19.41046096,105.7808154,vnm_643,,VNM
